2025-11-09 11:50:55,775 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:55,777 - WARNING - Failed to scrape data from: https://www.kcl.ac.uk/study/postgraduate-taught/courses/computer-science-msc
2025-11-09 11:50:56,025 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:56,026 - WARNING - Failed to scrape data from: https://www.manchester.ac.uk/study/postgraduate-research/programmes/list/02674/msc-advanced-computer-science/
2025-11-09 11:50:56,031 - INFO - Scraping job complete.
2025-11-09 11:55:34,001 - INFO - Starting the AI Scraping job...
2025-11-09 11:55:35,281 - INFO - AIScraper initialized.
2025-11-09 11:55:35,338 - INFO - Scraping: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 11:55:35,513 - INFO - Scraping: https://www.cst.cam.ac.uk/prospective/postgraduate
2025-11-09 11:55:35,699 - INFO - Scraping: https://www.imperial.ac.uk/computing/prospective-students/courses/msc-computing/
2025-11-09 11:55:35,909 - INFO - Scraping: https://ethz.ch/en/studies/en/master/computer-science.html
2025-11-09 11:55:36,241 - INFO - Scraping: https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/computer-science-msc
2025-11-09 11:55:36,358 - INFO - Scraping: https://www.psl.eu/en/academic-offer/master-programmes/computer-science
2025-11-09 11:55:36,539 - INFO - Scraping: https://www.tum.de/en/studies/application/master/computer-science/
2025-11-09 11:55:36,660 - INFO - Scraping: https://www.epfl.ch/education/studies/en/rules-and-procedures/master/computer-science/
2025-11-09 11:55:36,783 - INFO - Scraping: https://www.ed.ac.uk/studying/postgraduate/degrees/index.php?r=site/view&id=919
2025-11-09 11:55:36,913 - INFO - Scraping: https://www.manchester.ac.uk/study/postgraduate-research/programmes/list/02674/msc-advanced-computer-science/
2025-11-09 11:55:37,037 - INFO - Scraping: https://www.kcl.ac.uk/study/postgraduate-taught/courses/computer-science-msc
2025-11-09 11:55:37,176 - INFO - Scraping: https://www.tudelft.nl/en/education/programmes/masters/computer-science/msc-computer-science/
2025-11-09 11:55:37,288 - INFO - Scraping: https://www.gla.ac.uk/postgraduate/taught/computerscience/
2025-11-09 11:55:37,413 - INFO - Scraping: https://www.leeds.ac.uk/info/130000/postgraduate_taught_courses/130001/Computer_Science
2025-11-09 11:55:37,525 - INFO - Scraping: https://www.uva.nl/en/programmes/master-s/master-s-programmes/content/folder/computer-science/computer-science.html
2025-11-09 11:55:37,646 - INFO - Scraping: https://www.lmu.de/en/studies/degree-programmes/master/computer-science/
2025-11-09 11:55:37,770 - INFO - Scraping: https://warwick.ac.uk/study/postgraduate/courses/computerscience
2025-11-09 11:55:37,916 - INFO - Scraping: https://www.uni-heidelberg.de/en/study/all-subjects/computer-science/computer-science-master
2025-11-09 11:55:38,040 - INFO - Scraping: https://www.uu.nl/en/masters/computer-science
2025-11-09 11:55:38,149 - INFO - Scraping: https://www.ut.ee/en/study/programme/computer-science-msc
2025-11-09 11:55:38,298 - INFO - Scraping: https://www.uoa.gr/en/studies/postgraduate-studies/postgraduate-programmes/computer-science
2025-11-09 11:55:38,418 - INFO - Scraping: https://www.kuleuven.be/en/study/programmes/master-of-science-in-computer-science
2025-11-09 11:55:38,552 - INFO - Scraping: https://www.universiteitleiden.nl/en/education/study-programmes/master/computer-science
2025-11-09 11:56:02,027 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:02,075 - WARNING - Failed to scrape data from: https://ethz.ch/en/studies/en/master/computer-science.html
2025-11-09 11:56:13,624 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:13,626 - WARNING - Failed to scrape data from: https://www.ut.ee/en/study/programme/computer-science-msc
2025-11-09 11:56:14,656 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:14,658 - WARNING - Failed to scrape data from: https://warwick.ac.uk/study/postgraduate/courses/computerscience
2025-11-09 11:56:25,503 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:25,537 - WARNING - Failed to scrape data from: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 11:56:26,756 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:26,761 - WARNING - Failed to scrape data from: https://www.cst.cam.ac.uk/prospective/postgraduate
2025-11-09 11:56:27,188 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:27,201 - WARNING - Failed to scrape data from: https://www.leeds.ac.uk/info/130000/postgraduate_taught_courses/130001/Computer_Science
2025-11-09 11:56:29,976 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:30,020 - WARNING - Failed to scrape data from: https://www.tudelft.nl/en/education/programmes/masters/computer-science/msc-computer-science/
2025-11-09 11:56:30,736 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:30,737 - WARNING - Failed to scrape data from: https://www.uva.nl/en/programmes/master-s/master-s-programmes/content/folder/computer-science/computer-science.html
2025-11-09 11:56:31,008 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:31,010 - WARNING - Failed to scrape data from: https://www.lmu.de/en/studies/degree-programmes/master/computer-science/
2025-11-09 11:56:35,077 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:35,082 - WARNING - Failed to scrape data from: https://www.manchester.ac.uk/study/postgraduate-research/programmes/list/02674/msc-advanced-computer-science/
2025-11-09 11:56:35,755 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:35,756 - WARNING - Failed to scrape data from: https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/computer-science-msc
2025-11-09 11:56:36,327 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:36,328 - WARNING - Failed to scrape data from: https://www.kuleuven.be/en/study/programmes/master-of-science-in-computer-science
2025-11-09 11:56:38,508 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:38,509 - WARNING - Failed to scrape data from: https://www.universiteitleiden.nl/en/education/study-programmes/master/computer-science
2025-11-09 11:56:56,005 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:56,023 - WARNING - Failed to scrape data from: https://www.gla.ac.uk/postgraduate/taught/computerscience/
2025-11-09 11:56:56,654 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:56,655 - WARNING - Failed to scrape data from: https://www.imperial.ac.uk/computing/prospective-students/courses/msc-computing/
2025-11-09 11:56:57,136 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:57,137 - WARNING - Failed to scrape data from: https://www.uu.nl/en/masters/computer-science
2025-11-09 11:56:58,023 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:58,025 - WARNING - Failed to scrape data from: https://www.epfl.ch/education/studies/en/rules-and-procedures/master/computer-science/
2025-11-09 11:56:58,082 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:56:58,083 - WARNING - Failed to scrape data from: https://www.uni-heidelberg.de/en/study/all-subjects/computer-science/computer-science-master
2025-11-09 11:57:00,040 - WARNING - Extraction failed: no extracted_data attribute in result.
